-o cc_algo (Client),-o cc_algo (Server),-o cfcw (Client),-o cfcw (Server),-o init_max_data (Client),-o init_max_data (Server),-o init_max_streams_bidi (Client),-o init_max_streams_bidi (Server),-o init_max_streams_uni (Client),-o init_max_streams_uni (Server),-o max_cfcw (Client),-o max_cfcw (Server),-o max_sfcw (Client),-o max_sfcw (Server),-o sfcw (Client),-o sfcw (Server),Goodput (kbps),Test Number
2,1,113354,73469,10727331,11319029,100,92,119,117,20132659,20132659,100712,45742,57477,26061,46088.087356637596,810
1,1,82142,124339,10154782,13571040,103,88,89,89,20132659,20132659,58350,58614,79832,36171,46017.90223385691,811
2,1,56520,60970,10541218,14102913,102,89,118,91,20132659,20132659,104207,54014,50177,106883,45197.36313944811,812
2,1,102804,77191,10383676,13666956,110,90,116,119,20132659,20132659,63384,42919,112053,29768,45254.07718422221,813
1,1,94391,116980,10565299,13388691,108,91,113,95,20132659,20132659,71136,50203,60966,40742,45984.805502427625,814
2,1,119674,74630,10710016,13799293,80,94,118,98,20132659,20132659,60650,90500,92114,32182,45539.87001339822,815
2,1,76150,81304,10247994,13191725,101,87,112,113,20132659,20132659,82903,71537,62985,16394,46268.36908098198,816
1,1,79841,80305,10195438,13222461,101,87,113,113,20132659,20132659,78378,70691,59335,19525,45895.089067113695,817
2,1,73996,85213,10111281,13140675,100,87,111,114,20132659,20132659,80585,69476,64750,19140,46047.17901876336,818
3,1,70323,81644,13604302,12935587,99,87,112,112,20132659,20132659,74748,69113,62629,42279,45405.50488311961,819
2,1,76385,82108,13075855,13049168,101,86,112,114,20132659,20132659,83715,73207,62576,19528,46190.23181542867,820
1,1,83760,75170,10230452,13271031,102,88,114,113,20132659,20132659,95302,77487,61102,20418,46059.66897424184,821
2,2,77524,79089,10001640,13188171,103,87,111,111,20132659,20132659,88277,71391,56168,39213,43999.88040956576,822
3,1,85998,28205,10290103,13322701,100,86,113,115,20132659,20132659,78797,63131,60518,17590,46240.00837860259,823
1,1,85773,83431,13294822,13178589,101,85,112,113,20132659,20132659,80141,66720,64310,16975,45461.73264498955,824
2,1,65616,79120,10431419,13014993,89,86,114,112,20132659,20132659,84322,73380,58440,16440,45857.655864002656,825
2,1,91740,80030,10491189,13382189,102,88,110,113,20132659,20132659,88084,77297,62413,18703,45323.688609709636,826
3,1,96776,76426,12068379,13253555,99,89,109,114,20132659,20132659,86517,79913,57288,17113,46228.54135495799,827
1,1,73969,95925,10654146,13077209,101,88,111,115,20132659,20132659,91461,40282,54230,20900,46166.133200663935,828
2,1,72890,81493,10102660,13456589,102,85,112,111,20132659,20132659,84347,74948,16793,16575,45415.01813653836,829
3,1,67703,76401,10773992,12764504,100,90,110,112,20132659,20132659,79511,54814,60596,36490,45511.3827176703,830
2,1,82677,84413,12522627,11960288,101,89,115,92,20132659,20132659,81793,124578,56944,38256,46003.012902175,831
1,3,60990,76535,10440838,13470628,104,87,108,93,20132659,20132659,98230,44386,62838,116568,44763.14021512285,832
2,1,93475,78822,10294200,13945520,102,91,111,97,20132659,20132659,77334,66848,58087,34745,45038.442044859075,833
3,1,88962,72497,12329020,13111880,103,90,91,114,20132659,20132659,106076,81590,52864,41642,45429.45541136185,834
1,1,78169,98749,10581578,13330694,99,88,113,110,20132659,20132659,76210,74639,84864,37090,45671.625863903195,835
2,1,52727,115023,10207220,12934167,107,86,120,88,20132659,20132659,103871,83768,77011,45043,46186.74765462877,836
2,1,96953,78071,10462681,12596542,100,89,119,120,20132659,20132659,56797,36228,66357,22039,45221.55771260624,837
1,1,92152,53132,10360057,13713377,95,92,116,94,20132659,20132659,100961,117953,56659,34277,46189.87574568557,838
3,1,94648,101124,10669990,13563128,104,88,87,116,20132659,20132659,82737,57540,60492,39338,46147.11103605078,839
2,1,114415,19343,10095959,13887187,101,90,107,89,20132659,20132659,107945,64822,93382,18009,46114.132451430574,840
1,1,75720,73582,14586333,14094913,97,91,112,113,20132659,20132659,108878,60834,55630,42967,45410.64203655324,841
2,1,99031,119296,10768902,13790794,91,87,115,91,20132659,20132659,102621,48997,81989,23302,45200.066383459314,842
3,2,90449,69725,10581889,13659555,100,89,118,96,20132659,20132659,105884,51851,51688,36424,43950.89257646314,843
2,1,110795,113117,10309029,14001142,80,92,119,93,20132659,20132659,74182,72395,89933,33424,45942.973063858735,844
1,1,97327,74083,10424046,13532906,101,88,93,95,20132659,20132659,55985,67852,95923,40583,45437.7726921879,845
2,1,100742,80771,10571441,13218751,103,91,88,92,20132659,20132659,99113,53368,71883,31751,44540.225063688755,846
3,1,36401,93837,10179386,12860220,102,90,114,87,20132659,20132659,95801,46648,58916,38467,46228.43945136088,847
2,1,71532,53154,10766100,13396299,105,89,89,94,20132659,20132659,109683,56400,117202,34236,45785.34625796873,848
1,1,93679,51269,10379920,13846317,81,92,117,90,20132659,20132659,105747,114001,54369,44786,46067.91504523533,849
3,1,109783,110581,13153058,12412399,100,90,110,118,20132659,20132659,93340,84467,62788,20075,46125.33988029615,850
2,1,58864,77470,10240448,13703349,108,87,120,88,20132659,20132659,126795,77154,79670,16797,44522.75522167679,851
1,1,80606,71194,10511776,13937701,109,86,106,95,20132659,20132659,101209,126246,59593,35755,46119.456568769805,852
2,3,88547,101527,11819248,15316489,103,88,90,86,20132659,20132659,54131,43354,48594,38489,44918.4372858122,853
3,1,106298,97540,13449043,12711665,96,91,115,117,20132659,20132659,108188,50502,87522,42537,45483.547568015696,854
2,1,117141,82181,12571316,14147361,114,89,118,94,20132659,20132659,58112,49040,115137,103539,46015.45366478735,855
1,1,69216,114703,10682801,13575807,105,93,117,93,20132659,20132659,97681,39963,107033,24092,45921.896828837824,856
2,1,99101,68752,10074120,13109550,89,85,112,97,20132659,20132659,103528,95560,109998,31285,46048.4934319231,857
3,1,111783,57036,10514908,13826060,101,92,84,114,20132659,20132659,123616,97017,112853,40567,45378.289998620574,858
1,1,84989,99765,10300960,14693202,98,90,119,119,20132659,20132659,82066,55179,57898,35602,46162.373238770066,859
2,1,101815,92140,10639515,12082944,107,91,116,112,20132659,20132659,110975,46751,103832,29133,46125.69495573892,860
2,1,95000,71506,10404000,13344373,93,88,111,96,20132659,20132659,89935,86345,60925,31660,45522.91664179404,861
3,1,97310,73688,12245218,12968700,102,90,91,89,20132659,20132659,106421,62204,94723,38437,46057.3423962577,862
1,1,62986,116973,14816399,14031077,99,89,117,116,20132659,20132659,59097,78599,63817,26013,46172.994168797726,863
2,1,107701,111991,10004560,13478723,85,87,92,87,20132659,20132659,103279,81822,54567,33346,46255.94424103401,864
2,2,114176,104100,10849034,13700630,92,92,113,94,20132659,20132659,100006,51514,26216,18687,44921.70865767298,865
1,1,55590,49467,10216262,13951445,81,90,119,120,20132659,20132659,109892,104731,119207,109099,46073.557463369834,866
3,1,104410,53976,10539959,13605830,115,88,81,92,20132659,20132659,107074,98525,51732,16625,45664.29162060013,867
2,1,91086,76678,12728354,13223552,109,91,118,96,20132659,20132659,55221,59286,57408,36068,46106.85814539427,868
1,1,102512,108921,11282874,15113665,110,93,120,99,20132659,20132659,76228,107945,60733,41974,45535.148491472544,869
3,1,38349,84468,10760769,13812167,102,109,104,87,20132659,20132659,112976,52677,90656,45507,45306.18615777054,870
2,1,100553,96157,11435491,14089099,112,105,117,89,20132659,20132659,104456,128454,83820,101136,46174.64618792292,871
2,1,95463,52124,10413204,13701806,104,116,116,115,20132659,20132659,101568,70785,74008,37834,45943.753104730255,872
1,1,93073,55719,14660704,13469505,80,89,114,95,20132659,20132659,60287,105018,54999,29862,45931.55227319518,873
3,1,108457,78946,10663504,13890378,111,91,90,111,20132659,20132659,108788,44495,115304,33691,45473.4139667203,874
2,3,111601,110480,10330913,12480737,101,89,109,98,20132659,20132659,112408,48096,97365,40462,44649.25358437581,875
1,1,98439,68536,12460250,12290953,81,86,115,93,20132659,20132659,120748,95802,58300,21047,45283.26983266702,876
2,1,86973,74129,10536257,13315439,109,90,111,94,20132659,20132659,57694,103240,87031,27917,46166.84461370816,877
3,1,104639,105989,10109735,13601897,106,87,93,91,20132659,20132659,106366,99781,67942,24198,45915.386724802964,878
2,1,109577,102730,12985181,13779366,113,92,119,118,20132659,20132659,50699,54037,77668,31679,46169.94459788057,879
1,1,105974,113639,10449580,13055897,100,88,94,113,20132659,20132659,61748,49489,111591,43857,45050.7052222915,880
2,1,65682,65955,10657104,12791085,103,91,118,88,20132659,20132659,86258,102040,117148,38506,46035.32741268711,881
3,1,100626,48636,10280064,12583176,96,90,116,90,20132659,20132659,97388,97254,64616,35321,46326.26947586299,882
2,1,51927,48462,10204603,12411789,95,93,115,88,20132659,20132659,96565,94328,65458,35642,46171.570985571605,883
1,1,99773,47012,10766524,12262347,96,91,116,90,20132659,20132659,93789,95344,66059,34886,45937.79023920091,884
3,1,102336,50426,14447182,12424847,96,92,116,90,20132659,20132659,99074,99246,63980,37017,45560.27527534867,885
2,1,100483,50707,10146277,13454590,95,91,117,90,20132659,20132659,95920,97251,65636,36831,46015.65559876905,886
1,2,45468,47217,10907635,13988105,112,90,116,89,20132659,20132659,97057,97083,68910,40128,44726.289933102045,887
2,1,97483,50112,10565911,14172117,96,90,116,91,20132659,20132659,99250,93464,62927,36267,45569.927765926186,888
3,1,103235,48053,11668507,12605200,98,93,115,89,20132659,20132659,100532,98766,61896,33725,46158.48689492222,889
2,1,49807,52354,10267150,12079791,94,92,114,90,20132659,20132659,97112,96537,68828,39582,46258.928655130716,890
1,1,47129,48647,10406542,12501611,87,90,117,91,20132659,20132659,104043,90865,63026,34332,45186.50471520506,891
2,1,96473,43861,10005664,10109581,97,91,116,92,20132659,20132659,93489,121676,59952,43146,46121.662634704204,892
3,1,50818,45725,10480923,13695449,95,92,118,91,20132659,20132659,97705,94982,59954,37211,45841.066312263894,893
1,1,47234,51616,10625860,13321034,97,89,117,89,20132659,20132659,101842,100978,62873,32813,45381.70235050226,894
2,1,100909,53888,10796621,13881508,94,88,91,90,20132659,20132659,99641,98106,70723,41289,46046.01633120868,895
2,1,98942,47241,13746031,13536945,96,91,113,88,20132659,20132659,91527,93670,57407,38442,46179.22162713257,896
3,3,48438,45475,10247986,11724805,95,113,115,93,20132659,20132659,100079,103263,66136,34462,44416.05957293147,897
1,1,103111,97778,10388091,13782320,98,90,118,92,20132659,20132659,95646,100876,60793,31736,46071.05236275523,898
2,1,52964,56863,12637396,13404594,96,93,114,95,20132659,20132659,98842,87895,59430,45949,45868.03670270557,899
2,1,94771,50720,10582515,13926557,99,89,110,86,20132659,20132659,104056,106351,55846,36097,45441.46476889533,900
1,1,105776,25788,10668354,14014130,108,118,120,91,20132659,20132659,103765,110667,53131,16509,46088.82168852632,901
3,1,98641,54546,10143681,13613089,97,87,89,89,20132659,20132659,102041,99828,64243,39866,46276.153951392596,902
3,1,101085,53035,10087779,13685990,97,86,88,88,20132659,20132659,101944,97761,65763,42046,46156.07413488394,903
2,1,98685,52212,10124301,13699826,97,111,87,89,20132659,20132659,101161,96461,65131,40521,46254.13337406284,904
1,1,102143,55220,10155043,13585254,96,85,89,88,20132659,20132659,99265,99792,63858,39154,45538.63391828612,905
2,1,98411,49582,10116507,13868529,96,87,89,87,20132659,20132659,101345,93358,67445,43271,46022.34566377265,906
3,1,103465,54018,10044145,12162022,95,87,88,87,20132659,20132659,102140,38010,63368,38567,46230.93621882821,907
2,1,99240,49646,10199555,13766711,96,86,87,89,20132659,20132659,98061,95654,61345,41198,45959.98899845386,908
1,1,100566,94087,10256197,13579284,100,92,90,97,20132659,20132659,102047,96324,68463,45034,46084.669223078025,909
3,2,106637,87120,10023856,15979561,96,92,89,88,20132659,20132659,106099,99124,62843,37385,44160.60914902757,910
2,1,104765,52319,10227071,13817548,97,85,88,88,20132659,20132659,95021,75746,64677,40991,46158.18211131415,911
1,1,96728,44371,10318867,11864967,95,91,90,119,20132659,20132659,103883,84876,59094,36221,45292.82974899073,912
2,1,108493,41197,10122161,14075587,97,91,92,117,20132659,20132659,105632,100012,61009,43494,46233.4842187587,913
3,1,101688,48193,10002077,13674245,98,90,91,89,20132659,20132659,97313,92034,101694,39082,46157.29318211331,914
2,1,104327,54551,10312965,13952075,97,86,90,87,20132659,20132659,102740,42114,67419,37937,45594.72122272831,915
1,1,101227,108620,13133785,13766787,102,88,89,96,20132659,20132659,108298,90232,56926,34701,46089.55604381597,916
2,1,97155,111998,10217052,13619267,94,92,89,98,20132659,20132659,100186,97941,61605,40539,45787.54546764538,917
3,1,113791,119648,12815375,12345648,98,89,85,88,20132659,20132659,52859,94580,108583,42372,45947.93054850338,918
1,1,106315,100167,12355245,13885892,95,93,86,95,20132659,20132659,102970,101701,64389,37056,45428.840348804086,919
2,3,99187,105433,14492064,14180160,99,90,112,112,20132659,20132659,105517,82152,58669,115118,44352.53586331019,920
2,1,103267,56220,10363763,13532942,95,87,108,89,20132659,20132659,110127,79113,99657,46396,46234.5544624851,921
3,1,110772,114721,10474809,14024237,97,91,88,96,20132659,20132659,107389,97857,56436,34915,46194.632273213625,922
1,1,96398,103506,11986928,13793828,93,94,93,86,20132659,20132659,98735,65156,119213,40742,45521.87909032302,923
2,1,116780,49741,10174429,12558117,101,87,90,114,20132659,20132659,105240,100443,113222,33863,46217.793001387865,924
2,1,107805,90590,10273267,13645220,107,89,119,113,20132659,20132659,60418,94431,60555,38707,45493.216915004676,925
1,1,100150,51748,12894318,13481153,96,93,92,94,20132659,20132659,93903,87277,50167,43228,46213.46450806446,926
3,1,103678,117215,14273184,14640368,98,88,119,120,20132659,20132659,55428,68040,55039,37109,45433.982784216685,927
2,1,98191,29331,12699856,13863833,94,90,109,97,20132659,20132659,110196,102871,63165,32793,45526.30136465889,928
1,1,112003,107296,10376113,13741261,102,90,90,87,20132659,20132659,100544,96183,59187,39217,46198.75369334688,929
2,1,106512,48183,10906365,14151135,104,91,110,94,20132659,20132659,57755,89828,92789,35433,46198.855466110355,930
3,1,102434,42874,13275797,13983717,101,88,120,118,20132659,20132659,62690,43924,57531,45729,46110.330263015414,931
2,2,109770,121945,14365727,13633470,100,92,118,90,20132659,20132659,102308,98453,52716,35580,44920.69833021496,932
1,1,95055,110051,12149025,13856877,108,89,91,95,20132659,20132659,108291,40418,116191,19078,46255.15356336822,933
3,1,100183,101539,10116261,13483586,110,85,112,88,20132659,20132659,95683,92281,66748,42382,45974.47253487432,934
2,1,104962,22046,10453739,15623510,109,87,111,115,20132659,20132659,112512,100656,61548,39724,46214.610206804755,935
1,1,92670,46488,10285180,14798945,99,91,89,110,20132659,20132659,104875,73014,55806,32180,46108.40406019162,936
2,1,49089,54581,12997572,13730927,101,90,94,116,20132659,20132659,99731,115303,96354,37711,46131.98576985283,937
3,1,96879,112550,12576165,11524684,95,93,120,89,20132659,20132659,107708,46084,44318,34269,45401.89236612879,938
2,1,101845,52500,10751097,14109877,103,89,119,87,20132659,20132659,103332,85170,64798,44482,45924.8634343483,939
1,1,54726,98617,10491308,13944850,102,92,92,117,20132659,20132659,110976,103189,114145,36198,46207.507790204036,940
2,1,107894,94908,14759212,13610443,86,88,87,95,20132659,20132659,63994,97328,61671,40699,45452.840136045204,941
3,3,98798,45145,10364276,12283639,109,91,113,89,20132659,20132659,97536,93836,58429,16531,44156.494687444894,942
2,1,114288,82870,14575754,12651305,106,90,88,96,20132659,20132659,106781,99429,110886,31984,46222.35152669274,943
1,1,105180,108790,10543654,13815506,110,88,117,94,20132659,20132659,60063,102650,117713,111172,45978.75637245794,944
2,1,93964,105490,10109473,13435311,100,94,118,114,20132659,20132659,102225,89368,53960,47413,46207.431431996054,945
3,1,109936,56639,10250380,13669287,97,86,91,119,20132659,20132659,57199,100198,59800,39427,46177.340503477084,946
1,1,101899,115454,13554681,13976440,102,90,118,90,20132659,20132659,109795,83084,120743,37331,46108.58146688096,947
2,1,99899,50039,12455011,10195072,101,120,119,88,20132659,20132659,104329,96264,105774,19030,46009.04318218217,948
2,1,106679,54121,10823304,14995533,110,91,111,93,20132659,20132659,113671,104724,57024,42420,46009.44693939786,949
3,1,96686,102853,10374856,13544248,103,89,117,86,20132659,20132659,91666,46326,69694,33110,46201.145471839336,950
1,1,104465,110325,13979068,12437906,107,92,94,113,20132659,20132659,53246,97603,94966,35153,46077.35358949416,951
2,1,90581,46986,13372133,13761473,99,93,89,109,20132659,20132659,62214,86985,63794,107220,46105.31233425578,952
3,1,112085,57885,10655705,13286847,94,87,90,111,20132659,20132659,99975,101760,58430,64876,46157.80113746413,953
1,1,108445,106998,10005918,13904629,96,89,93,97,20132659,20132659,97678,71077,51563,30191,46123.79282966664,954
2,1,119473,50883,14176346,14011536,101,91,112,96,20132659,20132659,104435,91238,55336,38939,45583.02704136083,955
2,1,82646,40671,10250378,14188725,98,90,119,95,20132659,20132659,108332,80082,66602,36853,46241.869120961026,956
